smp_SRS013658,-0.0508563,2.11514
smp_SRS013660,-0.051604,2.75868
smp_SRS013662,-1.18629,2.92903
smp_SRS013664,-0.80947,3.17849
smp_SRS013666,-1.89445,-2.58586
smp_SRS013668,-0.549531,-2.26542
smp_SRS013674,-0.126913,-0.915566
smp_SRS013676,-5.05737,-4.45801
smp_SRS013678,-5.80241,-4.8347
smp_SRS013680,-0.835005,1.00409
smp_SRS013681,-1.25265,0.621508
smp_SRS013683,-3.9048,-3.21366
smp_SRS013687,-2.58622,5.75486
smp_SRS013699,-0.44782,2.06789
smp_SRS013705,0.724591,1.1112
smp_SRS013708,0.793867,1.15578
smp_SRS013711,1.55687,0.959153
smp_SRS013714,-0.47281,3.94576
smp_SRS013717,1.24457,0.888988
smp_SRS013720,0.181028,1.9925
smp_SRS013723,-1.23774,0.344614
smp_SRS013727,-0.837941,-1.44431
smp_SRS013729,-0.837414,2.0822
smp_SRS013732,-0.401981,-1.48717
smp_SRS013735,-2.02339,0.387258
smp_SRS013741,-4.47172,-4.0301
smp_SRS013762,-3.63114,7.2357
smp_SRS013770,0.7582,1.19413
smp_SRS013774,3.26352,-0.295107
smp_SRS013776,1.8444,0.270431
smp_SRS013778,2.36641,-0.195042
smp_SRS013780,2.91408,0.225143
smp_SRS013782,2.89579,-0.229242
smp_SRS013784,2.23078,0.147952
smp_SRS013786,-1.29131,-0.182335
smp_SRS013788,-1.88572,-0.0175583
smp_SRS013798,-2.74224,-2.40675
smp_SRS013801,-3.95961,7.78222
smp_SRS013813,-0.232324,1.77024
smp_SRS013819,1.63458,0.420174
smp_SRS013822,2.28973,0.22025
smp_SRS013825,3.19385,-0.403601
smp_SRS013831,3.23857,0.0274047
smp_SRS013834,1.56192,1.17407
smp_SRS013837,0.11434,1.25149
smp_SRS014128,1.59075,-0.590669
smp_SRS014130,4.7219,-0.984194
smp_SRS014132,6.1209,-1.55241
smp_SRS014138,-0.593736,1.82451
smp_SRS014140,-0.640877,1.38344
smp_SRS014235,-1.98389,4.05527
smp_SRS014237,-3.6209,-3.08815
smp_SRS014239,-3.69512,-3.52301
smp_SRS014241,-2.40412,0.469484
smp_SRS014247,-2.5183,-3.17884
smp_SRS014253,1.87652,0.173666
smp_SRS014255,2.04756,0.143928
smp_SRS014257,1.1557,1.19436
smp_SRS014261,0.569464,1.96822
smp_SRS014267,-1.83201,-1.21543
smp_SRS014271,-0.225606,1.42528
smp_SRS014273,0.40098,1.34882
smp_SRS014275,1.82368,-0.118338
smp_SRS014277,4.97831,-0.930879
smp_SRS014279,-0.7884,2.87083
smp_SRS014281,-0.828122,3.48621
smp_SRS014283,-2.29247,1.84981
smp_SRS014287,-1.37589,3.02285
smp_SRS014289,-4.43157,-2.2737
smp_SRS014291,-4.57619,-3.29097
smp_SRS014295,-1.89913,1.20483
smp_SRS014297,-3.6967,-3.64339
smp_SRS014315,5.36934,-1.23346
smp_SRS014317,0.879614,0.222702
smp_SRS014321,0.591474,-1.585
smp_SRS014323,2.40466,-1.68406
smp_SRS014331,-1.41299,0.673983
smp_SRS014335,-2.14968,1.22579
smp_SRS014337,-4.48002,-3.06852
smp_SRS014339,6.62305,-2.01107
smp_SRS014341,6.6204,-2.004
smp_SRS014343,6.6361,-2.00072
smp_SRS014345,-2.19445,4.63414
smp_SRS014347,1.19091,0.298217
smp_SRS014349,1.84071,0.338792
smp_SRS014351,-0.326047,2.72854
smp_SRS014353,-2.57697,-1.34811
smp_SRS014355,-4.98273,-4.21807
smp_SRS014357,-5.11189,-4.55508
smp_SRS014359,-2.02351,-0.0600615
smp_SRS014361,-0.489711,1.63621
smp_SRS014365,-2.49224,-0.70406
smp_SRS014367,4.7996,-1.19025
smp_SRS014369,-1.34962,2.89139
smp_SRS014422,-0.0428241,0.409046
smp_SRS014424,0.301542,0.520713
smp_SRS014426,0.818693,0.610115
smp_SRS014428,2.62225,0.415772
smp_SRS014430,3.3885,-0.429189
smp_SRS014432,4.26624,-0.748808
smp_SRS014434,-0.299388,3.16791
smp_SRS014436,1.21944,0.608606
smp_SRS014442,-2.25711,4.73324
smp_SRS014444,6.05037,-1.83443
smp_SRS014446,6.22574,-1.94868
smp_SRS014448,6.57995,-2.00498
smp_SRS014450,-5.13859,-3.8201
smp_SRS014452,-5.46673,-4.36679
smp_SRS014454,-3.26109,1.96831
smp_SRS014456,-2.04981,-0.699507
smp_SRS014458,-1.80454,-3.18327
smp_SRS014538,-2.32582,1.60317
smp_SRS014544,-1.44847,-2.26415
smp_SRS014546,6.55179,-1.98282
smp_SRS014548,6.60095,-2.00069
smp_SRS014550,6.58173,-2.00979
smp_SRS014552,-0.0485013,-0.842329
smp_SRS014554,-1.16304,0.204032
smp_SRS014556,0.177406,1.18943
smp_SRS014560,-0.125893,0.242617
smp_SRS014562,5.33713,-1.26811
smp_SRS014564,3.98233,-1.00674
smp_SRS014566,5.10199,-1.08826
smp_SRS014568,0.233167,0.60006
smp_SRS014570,2.86766,-0.363065
smp_SRS014572,-4.27969,8.53325
smp_SRS014593,0.557275,0.049389
smp_SRS014595,1.18095,0.0648226
smp_SRS014597,2.12459,-0.0785419
smp_SRS014599,1.4675,0.0575578
smp_SRS014601,1.80336,0.326585
smp_SRS014603,-1.43663,-0.406655
smp_SRS014605,-1.86172,-0.410505
smp_SRS014607,0.514753,1.38931
smp_SRS014609,0.239988,0.956544
smp_SRS014613,-2.70441,5.40289
smp_SRS014615,-2.90647,0.991215
smp_SRS014617,0.749145,-1.87464
smp_SRS014619,-1.38377,0.437244
smp_SRS014621,-2.24877,1.31418
smp_SRS014623,-1.93271,-3.42821
smp_SRS014625,5.62771,-1.50413
smp_SRS014627,3.72962,-0.378135
smp_SRS014629,6.57799,-1.99829
smp_SRS014651,0.300628,0.954029
smp_SRS014653,1.99515,-0.266133
smp_SRS014655,2.53859,0.0186016
smp_SRS014657,4.23366,-0.535362
smp_SRS014659,-0.811957,2.11351
smp_SRS014661,1.3575,1.40756
smp_SRS014663,-0.410686,1.45146
smp_SRS014665,-1.57986,-1.95576
smp_SRS014667,-5.24569,-4.73496
smp_SRS014675,-0.365587,0.382205
smp_SRS014677,-0.450161,0.788221
smp_SRS014746,-0.119203,0.584028
smp_SRS014750,-0.515292,-0.369236
smp_SRS014752,3.24001,-0.510769
smp_SRS014756,6.50331,-1.62591
smp_SRS014758,0.402058,0.29549
smp_SRS014760,1.28642,0.271742
smp_SRS014762,-2.20299,-2.75394
smp_SRS014764,-2.79361,-1.9157
smp_SRS014768,-0.397558,-1.41473
smp_SRS014770,-1.62202,-0.27706
smp_SRS014772,-2.33625,0.435461
smp_SRS014774,-4.49773,-2.93957
smp_SRS014778,6.23454,-2.00625
smp_SRS014780,6.40662,-1.92553
smp_SRS014782,6.64075,-2.00603
smp_SRS014803,-0.386745,1.77308
smp_SRS014807,0.34076,0.00422412
smp_SRS014809,0.967243,0.954706
smp_SRS014811,1.10945,0.670653
smp_SRS014813,2.28446,1.16868
smp_SRS014815,0.339821,1.73688
smp_SRS014817,1.06909,0.493328
smp_SRS014819,-1.69214,-0.408167
smp_SRS014821,-1.53363,-0.478462
smp_SRS014823,-1.47156,3.23645
smp_SRS014825,-2.95311,-2.77011
smp_SRS014827,-0.0214019,-1.80717
smp_SRS014829,-1.97828,0.507624
smp_SRS014831,-2.04104,1.28632
smp_SRS014833,-4.25548,-3.66388
smp_SRS014835,5.96014,-1.80984
smp_SRS014837,6.47206,-1.95373
smp_SRS014839,6.47618,-1.95774
smp_SRS014857,-0.827891,1.76553
smp_SRS014861,0.501964,0.242938
smp_SRS014863,1.56808,0.411435
smp_SRS014865,3.24399,-0.583986
smp_SRS014867,0.736343,1.81968
smp_SRS014869,1.18922,1.00527
smp_SRS014871,0.0351523,1.91724
smp_SRS014873,-1.99149,0.347197
smp_SRS014875,-1.48002,0.357933
smp_SRS014877,-6.10926,-4.87699
smp_SRS014879,-2.70007,-3.02287
smp_SRS014881,-3.27157,-0.227133
smp_SRS014883,2.37414,-1.17209
smp_SRS014885,-0.82245,2.05742
smp_SRS014903,-0.369677,1.67403
smp_SRS014907,0.708572,0.666341
smp_SRS014911,4.48226,-1.03305
smp_SRS014913,1.84534,1.59776
smp_SRS014915,1.14801,0.136827
smp_SRS014917,-0.0578871,1.7671
smp_SRS014919,-1.35081,-0.118848
smp_SRS014921,-1.59886,0.174831
smp_SRS014923,-0.248796,0.712185
smp_SRS014925,0.214047,-1.92244
smp_SRS014927,-1.34882,-1.09952
smp_SRS014929,-2.06188,0.71919
smp_SRS014933,-2.00619,-3.24172
smp_SRS014950,-0.434857,1.4028
smp_SRS014954,0.950629,0.720539
smp_SRS014956,0.587401,1.36386
smp_SRS014958,0.266263,2.3267
smp_SRS014960,-0.46951,1.59771
smp_SRS014962,-0.937751,1.25493
smp_SRS014964,-2.14475,0.350721
smp_SRS014966,-2.49415,0.0433808
smp_SRS014968,-4.1225,-3.41616
smp_SRS014970,-3.37004,-2.64934
smp_SRS014972,-2.47186,0.104024
smp_SRS014974,-1.31777,-1.51336
smp_SRS014976,-3.4709,-3.47365
smp_SRS014978,-0.139075,0.734133
smp_SRS014999,-0.465739,1.47907
smp_SRS015001,-1.6869,0.996526
smp_SRS015003,-2.07649,0.512636
smp_SRS015005,-0.465795,0.476786
smp_SRS015007,-0.816603,0.963235
smp_SRS015009,-0.65301,-0.613098
smp_SRS015011,4.67433,-1.47089
smp_SRS015013,5.74667,-1.94075
smp_SRS015015,6.49193,-1.96608
smp_SRS015017,-1.587,2.00667
smp_SRS015021,1.13883,0.411015
smp_SRS015023,3.20564,-0.242811
smp_SRS015025,1.11296,-0.270345
smp_SRS015027,2.88998,0.42145
smp_SRS015029,0.605403,1.88774
smp_SRS015031,0.467016,1.49343
smp_SRS015033,-1.73039,-1.32847
smp_SRS015035,-1.97234,-1.41482
smp_SRS015113,-1.0173,1.52983
smp_SRS015117,-0.361476,0.423704
smp_SRS015119,1.64584,0.64646
smp_SRS015121,3.54908,-0.807895
smp_SRS015123,0.418843,2.363
smp_SRS015125,0.323863,1.4047
smp_SRS015127,0.860709,1.07694
smp_SRS015129,-1.29834,0.00834334
smp_SRS015131,-1.07616,1.60995
smp_SRS015133,-1.27171,2.69382
smp_SRS015135,-1.88891,-1.65509
smp_SRS015137,-0.320303,-2.11404
smp_SRS015139,-1.95929,1.01761
smp_SRS015141,-2.53417,1.5364
smp_SRS015145,6.47937,-1.96073
smp_SRS015147,6.05976,-1.85144
smp_SRS015149,6.15621,-1.8965
smp_SRS015170,-0.611033,1.17777
smp_SRS015174,0.285416,-0.0778438
smp_SRS015176,1.68775,-0.141542
smp_SRS015178,1.66348,-0.333037
smp_SRS015180,2.80899,-0.381155
smp_SRS015182,0.672792,1.06398
smp_SRS015184,0.245367,1.2598
smp_SRS015186,-2.88663,-1.26302
smp_SRS015188,-1.9469,0.295127
smp_SRS015190,-3.39511,6.63703
smp_SRS015192,-1.12188,-2.93547
smp_SRS015194,-1.05383,-2.13462
smp_SRS015196,-0.469887,0.0440907
smp_SRS015198,-0.535912,0.163859
smp_SRS015200,3.9052,-1.56083
smp_SRS015202,4.57302,-0.706432
smp_SRS015204,6.33711,-1.83972
smp_SRS015206,6.27939,-1.78366
smp_SRS015227,-1.01445,2.32425
smp_SRS015231,-0.957621,0.679638
smp_SRS015233,1.03057,0.42797
smp_SRS015235,3.4733,-0.399694
smp_SRS015237,3.60299,-0.829681
smp_SRS015239,-0.600415,1.74207
smp_SRS015241,-0.596258,1.94371
smp_SRS015243,-0.869189,0.231557
smp_SRS015245,-1.02777,-0.440455
smp_SRS015247,-0.92224,1.68581
smp_SRS015249,0.00630299,-2.84807
smp_SRS015251,0.562875,-2.90657
smp_SRS015253,-1.70308,-2.17282
smp_SRS015255,-2.98008,-1.6105
smp_SRS015257,-1.45402,-2.84875
smp_SRS015259,6.22175,-1.80616
smp_SRS015261,6.39774,-1.91646
smp_SRS015263,6.2759,-1.88034
smp_SRS015281,-2.31162,4.49825
smp_SRS015283,-2.93901,-3.81822
smp_SRS015285,-2.43289,-3.88453
smp_SRS015287,-3.7176,-2.55008
smp_SRS015289,-4.20107,-3.21275
smp_SRS015291,-2.87761,-2.11246
smp_SRS015293,-0.591612,1.90709
smp_SRS015297,1.04394,0.0595268
smp_SRS015299,4.10435,-0.873503
smp_SRS015301,3.20625,-1.18838
smp_SRS015303,2.53741,-0.110101
smp_SRS015305,2.72603,-0.6597
smp_SRS015307,-0.349995,0.55786
smp_SRS015309,-2.44503,-1.49489
smp_SRS015311,-1.23741,-0.445565
smp_SRS015332,-1.19092,2.51443
smp_SRS015334,-4.50925,-4.46996
smp_SRS015336,-4.52107,-4.50912
smp_SRS015338,-2.88784,-1.06714
smp_SRS015340,-1.34304,-0.558275
smp_SRS015342,-1.67641,-3.62452
smp_SRS015344,4.49907,-1.18946
smp_SRS015346,4.48995,-1.13988
smp_SRS015348,6.34455,-1.92525
smp_SRS015350,-0.0145408,1.67365
smp_SRS015354,-0.475029,0.747548
smp_SRS015356,2.35452,0.128301
smp_SRS015358,2.99422,-0.377063
smp_SRS015360,2.50143,0.160369
smp_SRS015362,0.120872,1.38796
smp_SRS015364,-0.955124,2.69228
smp_SRS015366,-0.984004,0.127336
smp_SRS015368,-0.995529,1.15657
smp_SRS015389,-3.99105,7.77156
smp_SRS015395,2.68143,-1.30321
smp_SRS015397,2.38321,-1.22525
smp_SRS015399,4.45003,-1.00374
smp_SRS015401,5.11517,-1.18357
smp_SRS015403,0.931951,-0.173405
smp_SRS015405,1.7762,-0.69826
smp_SRS015407,-1.17298,-2.16681
smp_SRS015409,-1.94981,-0.670152
smp_SRS015421,6.49373,-1.94323
smp_SRS015423,6.10372,-1.79467
smp_SRS015425,6.47132,-1.93691
smp_SRS015442,-2.74509,-2.13392
smp_SRS015444,-2.66538,-1.85302
smp_SRS015446,2.65659,-1.82206
smp_SRS015448,1.52569,-2.1265
smp_SRS015450,-3.49488,-2.97926
smp_SRS015452,-1.67556,3.65695
smp_SRS015454,-0.649397,1.31136
smp_SRS015460,1.32014,0.521642
smp_SRS015462,2.49947,-0.0180301
smp_SRS015464,2.11017,0.178093
smp_SRS015466,0.215089,1.92678
smp_SRS015468,0.130022,1.8101
smp_SRS015470,-1.52994,-0.141347
smp_SRS015472,-0.0742208,-0.971524
smp_SRS015494,-2.47259,-2.21146
smp_SRS015496,-4.40785,-4.04663
smp_SRS015500,0.253247,-0.076843
smp_SRS015504,6.14624,-1.81973
smp_SRS015506,6.31839,-1.91497
smp_SRS015508,6.60813,-2.00502
smp_SRS015510,-2.17479,1.42645
smp_SRS015514,0.54563,0.672333
smp_SRS015516,2.86478,-0.138323
smp_SRS015518,-3.6055,7.09334
smp_SRS015520,3.24129,-0.501149
smp_SRS015522,2.107,0.508365
smp_SRS015524,0.542325,1.32067
smp_SRS015526,-0.182488,1.76014
smp_SRS015528,0.992158,-1.44846
smp_SRS015530,1.08944,-1.38234
smp_SRS015556,0.128528,0.975083
smp_SRS015560,2.19359,-1.09102
smp_SRS015564,2.45384,-0.27246
smp_SRS015566,1.15354,-0.868752
smp_SRS015568,0.22288,-1.48696
smp_SRS015570,0.554909,2.82056
smp_SRS015572,0.00771014,3.1303
smp_SRS015574,-1.17382,-0.0904681
smp_SRS015576,-1.32583,0.305379
smp_SRS015578,-2.19609,4.38021
smp_SRS015599,-2.2348,4.4945
smp_SRS015601,-4.60797,-4.56863
smp_SRS015603,-5.37746,-4.79901
smp_SRS015605,-4.37467,-2.44345
smp_SRS015607,-3.74537,-2.14858
smp_SRS015609,-5.00876,-3.92845
smp_SRS015611,5.39561,-1.54156
smp_SRS015613,5.76331,-1.70406
smp_SRS015615,6.42879,-1.93027
smp_SRS015621,0.205961,0.916534
smp_SRS015623,5.45315,-1.1872
smp_SRS015625,3.04435,-0.825662
smp_SRS015627,4.64192,-0.992494
smp_SRS015629,-0.221202,1.6238
smp_SRS015631,-0.815418,1.74118
smp_SRS015633,-3.24535,-0.943269
smp_SRS015635,-2.57494,-0.996316
smp_SRS015653,-0.889586,-3.37163
smp_SRS015655,-0.902933,-3.26446
smp_SRS015657,-3.73613,-2.64881
smp_SRS015659,-3.40095,-2.50115
smp_SRS015661,-2.91539,-2.08951
smp_SRS015663,-1.84955,3.95903
smp_SRS015665,0.99575,0.534264
smp_SRS015669,0.729654,-0.766567
smp_SRS015671,2.04434,-0.405576
smp_SRS015673,3.86263,-0.568134
smp_SRS015675,4.1347,-0.762495
smp_SRS015677,1.12282,0.639776
smp_SRS015679,0.843516,0.577436
smp_SRS015681,-0.877377,-1.49056
smp_SRS015683,-1.60124,0.403056
smp_SRS015704,-1.37858,2.43491
smp_SRS015708,-1.07368,0.44994
smp_SRS015710,2.12979,-0.115705
smp_SRS015712,1.49216,0.647106
smp_SRS015714,1.30594,1.11394
smp_SRS015716,-0.943533,2.06883
smp_SRS015718,-1.29566,2.1708
smp_SRS015720,-2.0505,0.460029
smp_SRS015722,-1.14892,1.18087
smp_SRS015724,-2.78873,5.61582
smp_SRS015736,4.70999,-1.23134
smp_SRS015738,6.20478,-1.84433
smp_SRS015740,6.45052,-1.94043
smp_SRS015758,-1.25926,2.84257
smp_SRS015762,-0.907387,2.68025
smp_SRS015764,0.690328,2.02008
smp_SRS015766,0.610353,0.753659
smp_SRS015768,-0.0264146,3.01927
smp_SRS015772,-1.27779,3.62572
smp_SRS015774,-5.65505,-4.87991
smp_SRS015776,-0.679475,-2.06362
