smp_SRS011157	8
smp_SRS011159	11
smp_SRS011161	11
smp_SRS011163	12
smp_SRS011165	12
smp_SRS011167	12
smp_SRS011169	12
smp_SRS011171	12
smp_SRS011173	2
smp_SRS011175	2
smp_SRS011177	16
smp_SRS011179	16
smp_SRS011180	7
smp_SRS011181	7
smp_SRS011182	16
smp_SRS011271	8
smp_SRS011273	15
smp_SRS011275	6
smp_SRS011277	5
smp_SRS011279	5
smp_SRS011281	0
smp_SRS011283	0
smp_SRS011285	0
smp_SRS011287	6
smp_SRS011289	6
smp_SRS011290	16
smp_SRS011292	16
smp_SRS011293	18
smp_SRS011294	6
smp_SRS011296	16
smp_SRS011300	8
smp_SRS011357	17
smp_SRS011361	12
smp_SRS011363	5
smp_SRS011365	5
smp_SRS011367	12
smp_SRS011369	12
smp_SRS011371	10
smp_SRS011373	10
smp_SRS011375	16
smp_SRS011377	16
smp_SRS011380	16
smp_SRS011405	8
smp_SRS011407	15
smp_SRS011409	12
smp_SRS011413	8
smp_SRS011415	18
smp_SRS011417	13
smp_SRS011419	12
smp_SRS011421	5
smp_SRS011423	5
smp_SRS011425	5
smp_SRS011427	13
smp_SRS011429	17
smp_SRS011431	1
smp_SRS011433	10
smp_SRS011434	7
smp_SRS011435	1
smp_SRS011438	1
smp_SRS011440	16
smp_SRS011441	14
smp_SRS011442	6
smp_SRS011443	6
smp_SRS011444	6
smp_SRS011446	3
smp_SRS011448	3
smp_SRS011450	3
smp_SRS011452	8
smp_SRS011454	13
smp_SRS011456	17
smp_SRS011458	12
smp_SRS011460	5
smp_SRS011462	4
smp_SRS011464	12
smp_SRS011466	12
smp_SRS011468	16
smp_SRS011470	10
smp_SRS011472	8
smp_SRS011474	16
smp_SRS011475	8
smp_SRS011477	8
smp_SRS011479	16
smp_SRS011482	17
smp_SRS011484	17
smp_SRS011485	12
smp_SRS011486	5
smp_SRS011488	3
smp_SRS011490	5
smp_SRS011492	17
smp_SRS011494	10
smp_SRS011496	10
smp_SRS011497	14
smp_SRS011498	16
smp_SRS011499	6
smp_SRS011502	16
smp_SRS011504	11
smp_SRS011506	15
smp_SRS011508	5
smp_SRS011510	5
smp_SRS011512	5
smp_SRS011514	5
smp_SRS011516	5
smp_SRS011518	10
smp_SRS011520	10
smp_SRS011521	14
smp_SRS011523	3
smp_SRS011525	3
smp_SRS011527	3
smp_SRS011529	8
smp_SRS011531	4
smp_SRS011533	4
smp_SRS011535	12
smp_SRS011537	0
smp_SRS011539	5
smp_SRS011541	0
smp_SRS011543	15
smp_SRS011545	10
smp_SRS011547	10
smp_SRS011549	16
smp_SRS011551	16
smp_SRS011553	16
smp_SRS011555	16
smp_SRS011557	16
smp_SRS011559	5
smp_SRS011561	5
smp_SRS011563	0
smp_SRS011565	12
smp_SRS011567	12
smp_SRS011569	9
smp_SRS011571	0
smp_SRS011573	14
smp_SRS011575	14
smp_SRS011576	12
smp_SRS011577	7
smp_SRS011578	1
smp_SRS011580	3
smp_SRS011582	3
smp_SRS011584	3
smp_SRS011586	18
smp_SRS011588	11
smp_SRS011589	11
smp_SRS011592	5
smp_SRS011594	5
smp_SRS011596	12
smp_SRS011598	5
smp_SRS011600	5
smp_SRS011601	9
smp_SRS011604	10
smp_SRS011606	14
smp_SRS011608	14
smp_SRS011609	14
smp_SRS011611	14
smp_SRS011613	14
smp_SRS011615	3
smp_SRS011617	3
smp_SRS011619	3
smp_SRS011621	8
smp_SRS011623	4
smp_SRS011624	11
smp_SRS011627	12
smp_SRS011629	4
smp_SRS011631	15
smp_SRS011634	2
smp_SRS011635	10
smp_SRS011638	10
smp_SRS011640	16
smp_SRS011641	14
smp_SRS011645	3
smp_SRS011647	3
smp_SRS011649	3
smp_SRS011651	3
smp_SRS011653	8
smp_SRS011655	4
smp_SRS011657	11
smp_SRS011659	5
smp_SRS011661	5
smp_SRS011663	0
smp_SRS011665	11
smp_SRS011667	5
smp_SRS011669	9
smp_SRS011671	9
smp_SRS011673	16
smp_SRS011675	16
smp_SRS011677	16
smp_SRS011680	1
smp_SRS011682	3
smp_SRS011684	3
smp_SRS011686	3
smp_SRS012191	18
smp_SRS013141	2
smp_SRS013156	1
smp_SRS013177	8
smp_SRS013185	4
smp_SRS013189	4
smp_SRS013191	12
smp_SRS013193	0
smp_SRS013195	0
smp_SRS013197	5
smp_SRS013199	4
smp_SRS013201	10
smp_SRS013203	10
smp_SRS013205	16
smp_SRS013207	16
smp_SRS013209	7
smp_SRS013213	14
smp_SRS013216	8
smp_SRS013228	13
smp_SRS013234	5
smp_SRS013237	5
smp_SRS013240	12
smp_SRS013243	12
smp_SRS013246	12
smp_SRS013249	17
smp_SRS013252	10
smp_SRS013255	2
smp_SRS013258	16
smp_SRS013261	16
smp_SRS013264	16
smp_SRS013267	16
smp_SRS013270	14
smp_SRS013386	8
smp_SRS013407	14
smp_SRS013456	4
smp_SRS013460	15
smp_SRS013462	12
smp_SRS013464	5
smp_SRS013466	5
smp_SRS013468	4
smp_SRS013470	4
smp_SRS013472	1
smp_SRS013474	1
smp_SRS013490	18
smp_SRS013498	6
smp_SRS013502	12
smp_SRS013504	12
smp_SRS013506	0
smp_SRS013508	15
smp_SRS013510	12
smp_SRS013512	12
smp_SRS013516	10
smp_SRS013543	8
smp_SRS013551	4
smp_SRS013555	13
smp_SRS013557	12
smp_SRS013559	5
smp_SRS013561	4
smp_SRS013563	5
smp_SRS013565	12
smp_SRS013567	10
smp_SRS013569	10
smp_SRS013581	7
smp_SRS013583	7
smp_SRS013585	13
smp_SRS013638	18
smp_SRS013646	4
smp_SRS013650	15
smp_SRS013652	4
smp_SRS013654	15
smp_SRS013656	4
smp_SRS013658	15
smp_SRS013660	4
smp_SRS013662	2
smp_SRS013664	2
smp_SRS013666	14
smp_SRS013668	14
smp_SRS013674	14
smp_SRS013676	16
smp_SRS013678	16
smp_SRS013680	0
smp_SRS013681	0
smp_SRS013683	16
smp_SRS013687	8
smp_SRS013699	13
smp_SRS013705	17
smp_SRS013708	11
smp_SRS013711	17
smp_SRS013714	4
smp_SRS013717	17
smp_SRS013720	13
smp_SRS013723	10
smp_SRS013727	1
smp_SRS013729	2
smp_SRS013732	1
smp_SRS013735	7
smp_SRS013741	16
smp_SRS013762	8
smp_SRS013770	11
smp_SRS013774	5
smp_SRS013776	12
smp_SRS013778	5
smp_SRS013780	0
smp_SRS013782	5
smp_SRS013784	17
smp_SRS013786	10
smp_SRS013788	10
smp_SRS013798	1
smp_SRS013801	8
smp_SRS013813	11
smp_SRS013819	12
smp_SRS013822	12
smp_SRS013825	5
smp_SRS013831	5
smp_SRS013834	17
smp_SRS013837	17
smp_SRS014128	5
smp_SRS014130	5
smp_SRS014132	3
smp_SRS014138	11
smp_SRS014140	11
smp_SRS014235	18
smp_SRS014237	16
smp_SRS014239	16
