-1	-1	-1	-1	-1	-1	1	-0.999999	-0.999999	-0.999999	-0.999999	-0.999999	-0.999999	-0.999999	-0.999999	-0.999999	-0.999999	-0.999999	-0.999999	-0.999999	0.999999	0.999891	0.999879	0.999876	-0.999956	-1	0.999831	-0.997446	-0.997454	-0.997455	-1	-1	-1	-1	-1	-1	-0.997455	-0.997455	-0.999997	-0.999997	-0.997458	-0.997458	-0.997459	0.997277	0.997277	-0.999998	0.997275	0.980838	-0.999447	-0.999449	-0.999982	-0.999991	-0.999991	-0.999468	-0.999966	-0.999966	-0.999999	-0.999981	-0.999982	-0.999983	-0.999999	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.999999	-0.999999	-0.999999	-1	-1	-1	-1	-1	0.980279	0.980279	0.885612	0.885611	-0.765002	-0.999871	-0.999889	-0.999999	-0.999889	-0.999889	-0.999907	-0.999907	-0.999916	-0.999919	-0.999921	-0.999921	-0.999921	-0.999998	-0.999998	-0.999999	-0.999999	-1	-0.999997	-0.999997	-0.999999	-1	-1	-1	-1	-0.999992	-0.999992	-0.999992	-0.999992	-0.999992	-0.999997	-0.999997	-0.999998	-1	-0.999995	-0.999997	-0.999997	-0.999997	-0.999997	-1	-1	-1	-1	-1	-1	-1	-1	-0.999997	-0.999997	-0.999997	-0.999997	-0.999997	-1	-1	-1	-1	-1	-1	-0.999999	-0.999999	-0.999999	-0.999999	-0.999999	-1	-1	-1	-1	-1	-1	-1	-0.999999	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.999982	-0.999982	-0.999997	-0.999985	-0.999985	-0.999994	-0.999994	-0.999996	-0.999996	-0.999996	-0.999996	-0.999997	-0.999999	-0.999999	-1	-1	-1	-0.99999	-1	-1	-0.999991	-0.999999	-1	-0.999991	-0.999993	-1	-0.999998	-0.999998	-1	-1	-1	-1	-1	-0.999999	-1	-1	-1	-1	-1	-0.999982	-0.999983	-0.999983	-0.999983	-0.999984	-0.999984	-0.765131	-0.765285	-0.970535	-0.970546	-0.970559	-0.970562	-0.970577	-0.97064	-0.99983	-0.970811	-0.970811	-0.970812	-0.970822	-0.97135	-0.972566	-0.972676	-0.999506	-0.999541	-0.999542	-0.999928	-0.99994	-0.999963	-0.999973	-0.79476	-0.998625	-0.998625	-0.998626	-0.998628	-0.998628	-0.999948	-0.999948	-0.999966	-0.999966	-0.999966	-0.999977	-0.999977	-0.999977	-0.999977	-0.999988	-0.99999	-0.999998	-1	-0.999999	-0.999989	-0.999989	-1	-0.999989	-0.999989	-0.999989	-0.999994	-0.999994	-0.999994	-0.999995	-0.999998	-0.999997	-0.999997	-0.999997	-0.999998	-0.999999	-1	-1	-0.999999	-1	-1	-1	-1	-0.999995	-0.999997	-0.999998	-0.999998	-0.999999	-0.999999	-1	-0.999999	-1	-1	-1	-1	-1	-1	-0.999982	-0.999982	-0.999982	-0.999983	-0.999986	-0.999991	-0.999997	-0.999999	-0.999999	-0.999998	-1	-0.999995	-0.999995	-0.999998	-0.999999	-1	-1	-0.999996	-0.999996	-0.999997	-0.999998	-0.999998	-1	-1	-1	-0.99868	-0.999947	-0.999996	-1	-0.998734	-1	-1	-0.998734	-0.999347	-0.999349	-0.999685	-0.999689	-0.999722	-0.999795	-0.796139	-0.796144	-0.912795	-0.912827	-0.912843	-0.912908	-0.914463	-0.999545	-0.915075	-0.919941	-0.921991	-0.998586	-0.998872	-0.995385	-0.998557	-0.998318	-0.998359	-0.99836	-0.998426	-0.998584	-0.999939	-0.999954	-0.88335	-0.88335	-0.88335	-0.88335	-0.883358	-0.883359	-0.884075	-0.884075	-0.884197	-0.884197	-0.99999	-0.999992	-0.999992	-0.999994	-0.999996	-0.999999	-0.999999	-0.999999	-0.88421	-0.884211	-0.999747	-0.999756	-0.999765	-0.999766	-0.999915	-0.999915	-0.999947	-0.99996	-0.999974	-0.999987	-0.999999	-0.999999	-0.999999	-1	-1	-1	-1	-0.999989	-0.999989	-1	-0.999989	-0.999989	-1	-0.999999	-0.999989	-0.99999	-0.99999	-0.999991	-0.999968	-0.999997	-0.999998	-1	-1	-1	-1	-0.99987	-0.999998	-0.999999	-1	-1	-0.884464	-0.884464	-0.884465	-0.884729	-0.884773	-0.884963	-0.885006	-0.885007	-0.885013	-0.885033	-0.885116	-0.999759	-0.885497	-0.999878	-0.999915	-0.999933	-0.999991	-0.999998	-0.999942	-0.999942	-0.999962	-0.999982	-1	-1	-0.999996	-0.999998	-0.999999	-0.999999	-1	-0.999963	-0.999989	-0.999997	-0.999998	-0.999999	-0.999974	-0.999981	-0.999284	-0.999285	-0.999285	-1	-1	-1	-0.999286	-0.999673	-1	-1	-0.999673	-0.999673	-0.999675	-1	-0.999675	-0.999679	-0.999999	-0.999999	-0.999997	-1	-0.999999	-0.999613	-0.999613	-0.999613	-0.999618	-0.999999	-0.999999	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.999999	-0.999999	-1	-0.999992	-0.999992	-0.999992	-0.999993	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.999845	-0.999849	-0.999992	-0.999993	-0.999998	-1	-1	-0.999995	-0.999995	-0.999996	-0.999997	-0.999998	-1	-0.999857	-0.999972	-1	-0.999972	-0.999999	-0.999999	-0.999999	-0.999885	-0.999935	-0.999937	-0.999937	-0.999937	-0.999995	-1	-1	-1	-1	-1	-0.999942	-0.999942	-0.999942	-0.999942	-0.999942	-0.999942	-0.999943	-0.999985	-0.99999	-0.999995	-1	-1	-1	-1	-1	-1	-1	-0.999998	-0.999998	-0.999998	-1	-1	-1	-0.999998	-1	-0.999998	-0.999998	-0.999998	-1	-1	-0.999998	-0.999999	-1	-0.99995	-0.999962	-0.999988	-0.999988	-0.999988	-0.999988	-0.999988	-0.999989	-0.999989	-1	-0.999989	-0.999993	-0.999999	-1	-1	-1	-1	-1	-1	0.650613	0.650613	-0.289159	-0.289159	-0.289164	-0.999952	-0.999985	-0.999996	-0.999998	-0.999967	-0.28923	-0.28927	-0.28954	-0.28974	-0.289753	-0.290893	-0.290912	-0.327227	-0.327949	-1	-0.32795	-0.999995	-0.999998	-0.999999	-0.999999	-0.999999	-0.999999	-1	-0.327957	-0.32796	-0.328008	-0.328164	-0.993459	-0.993606	-0.999114	-0.999998	-0.994891	-0.99761	-0.997727	-0.998109	-0.999953	-0.999996	-0.999997	-0.999997	-0.997459	-0.997599	-0.335438	-0.336389	-0.886228	-0.893216	-0.89354	-0.900611	-0.910613	-0.999715	-0.999816	-0.911724	-0.911751	-0.999995	-0.991214	-0.999902	-0.993565	-0.999326	-0.999982	-0.999881	-0.450493	-0.450752	-0.999909	-0.452018	-0.46427	-0.465494	-0.465901	-0.466294	-0.466322	-0.999708	-0.999911	-0.466641	-0.466793	-0.612173	-0.617157	-0.999582	-0.618797	-0.67193	-0.68201	-0.824751	-0.921398	-0.965321	-0.999907	-0.999908	-0.999969	-0.999999	-0.999945	-0.99997	-0.999982	-0.999281	-0.99971	-0.999934	-0.999579	-0.999989	-0.999994	-0.999597	-0.999599	-0.999604	-0.999606	-0.999608	-0.999609	-0.999609	-0.999609	-0.999609	-0.999609	-0.999611	-0.999612	-0.999993	-0.999993	-0.999993	-1	-0.999619	-0.999619	-0.999625	-0.999675	-0.999704	-0.999823	-0.999825	-0.999976	-1	-0.999976	-0.999999	-0.999981	-1	-1	-0.999982	-0.999982	-0.999983	-0.999984	-0.999986	-0.999853	-0.999855	-0.999946	-0.999999	-0.999999	-0.999999	-1	-1	-1	-1	-0.999998	-0.963687	-0.963697	-0.999963	-0.999964	-0.999965	-0.999967	-0.999968	-0.999999	-1	-1	-1	-1	-0.963738	-0.963758	-0.963764	-0.970495	-0.970507	-0.970742	-0.970747	-0.999973	-0.999994	-0.970785	-0.999968	-0.999999	-0.970859	-0.999767	-0.999978	-0.999798	-0.999838	-0.999856	-0.999863	-0.999864	-0.999864	-0.999864	-0.999864	-0.999864	-0.999864	-0.999864	-0.999864	-0.999961	-0.99999	-0.999973	-0.999995	-0.999995	-0.999995	-0.999995	-0.999995	-0.999995	-0.999995	-0.999995	-0.999996	-0.999999	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.999977	-0.999977	-0.999999	-0.999999	-0.999999	-1	-1	-1	-0.999979	-0.999979	-0.99998	-1	-1	-0.999996	-0.999998	-0.99332	-0.993327	-0.993398	-0.994401	-0.994615	-0.994696	-0.994701	-0.994708	-0.995676	-0.998388	-0.999873	-0.999942	-0.999956	-0.999981	-0.999999	-1	-1	-0.998892	-0.999019	-0.999063	-0.999092	-0.999791	-0.999791	-0.999973	-0.999978	-0.999978	-0.999978	-0.999987	-0.999999	-0.999819	-0.999819	-0.999993	-0.99985	-0.999861	-0.999874	-0.999884	-0.999994	-1	-1	-0.999306	-0.999321	-1	-0.999329	-0.999367	-0.999411	-1	-0.999998	-1	-1	-1	-0.999956	-0.999962	-0.999963	-0.999964	-0.999965	-0.999977	-0.999979	-0.999979	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.999995	-0.999995	-1	-1	-1	-0.999983	-0.999963	-0.999982	-0.999997	-0.99999	-0.999994	-0.999996	-0.0602284	-0.0931673	-0.0932063	-0.0934592	-0.0934948	-0.0935384	-0.759009	-0.86571	-0.923568	-0.935192	-0.988135	-0.997864	-0.947926	-0.994175	-0.925191	-0.337239	-0.337369	-0.337371	-0.996687	-0.996706	-0.996708	-0.996727	-0.998278	-0.998297	-0.998628	-0.999299	-0.999999	-0.998461	-0.99985	-0.999851	-0.999993	-0.999967	-0.999993	-0.340685	-0.342785	-0.605154	-0.605184	-0.739095	-0.739479	-0.739764	-0.794389	-0.967663	-0.984605	-0.988596	-0.990025	-0.947244	-0.999927	-0.999934	-0.999941	-0.999949	-0.999962	-0.999999	-1	-1	-0.947385	-0.947407	-0.947435	-0.999995	-0.947522	-0.951546	-0.995201	-0.999605	-0.961318	-0.97025	-0.999885	-0.996078	-0.996106	-0.999855	-0.999863	-0.999876	-0.999999	-0.866138	-0.999948	-0.999967	-0.999996	-0.866196	-0.866197	-0.866198	-0.866199	-0.999883	-0.999886	-0.999902	-0.999948	-0.999959	-0.999992	-0.999993	-0.999998	-0.999957	-0.999961	-0.999975	-0.999984	-0.999986	-0.866316	-0.866318	-0.999981	-0.999993	-0.999989	-0.999992	-0.999997	-0.999999	-1	-0.866337	-0.866344	-0.866345	-0.998563	-0.998566	-0.998568	-0.998574	-0.998576	-0.999988	-0.999998	-0.999999	-0.998588	-0.998593	-0.998611	-0.999997	-0.999999	-0.867785	-0.999991	-0.867798	-0.890222	-0.890245	-0.890326	-0.890406	-0.989757	-0.991448	-0.900712	-0.900807	-0.90259	-0.975566	-0.977225	-0.989592	-0.989794	-0.989943	-0.990173	-0.99072	-0.998239	-0.993827	-0.995468	-0.998689	-0.999549	-0.999815	-0.999962	-0.999993	-0.999983	-0.999277	-0.999282	-0.999288	-0.999977	-0.99999	-0.999996	-0.999997	-0.927425	-0.927548	-0.927678	-0.92768	-0.999507	-0.999968	-0.999988	-0.999993	-0.928194	-0.999992	-0.928292	-0.928331	-0.928384	-0.928403	-0.928433	-0.990986	-0.991026	-0.991047	-0.991081	-0.991188	-0.991197	-0.991212	-0.999913	-0.99997	-0.999984	-0.937461	-0.937482	-0.937756	-0.999988	-0.937807	-0.938334	-0.93861	-0.999638	-0.999657	-0.999668	-0.999845	-0.999881	-0.999835	-0.999901	-0.938993	-0.939002	-0.939039	-0.939053	-0.939066	-0.955629	-0.999983	-0.955655	-0.982924	-0.983455	-0.983461	-0.98347	-0.983519	-0.999966	-0.999977	-0.992552	-0.9963	-0.999499	-0.999907	-0.999766	-0.972759	-0.973496	-0.981875	-0.999779	-0.983442	-0.983448	-0.999827	-0.983645	-0.9837	-0.987088	-0.999841	-0.999875	-0.999917	-0.999964	-0.99998	-0.999831	-0.999515	-0.999873	-0.999927	-0.999936	-0.999932	-0.999941	-0.999945	-0.99996	-0.99999	-0.999991	-0.999992	-0.977592	-0.998779	-0.99886	-0.998904	-0.998985	-0.999824	-1	-0.978846	-0.97923	-0.979331	-0.980233	-0.996812	-0.996818	-0.999523	-0.999532	-0.999998	-0.999998	-1	-1	-0.999538	-0.999983	-0.999564	-0.999963	-0.999966	-0.999972	-0.999984	-0.999645	-0.999897	-0.999997	-0.999999	-0.997298	-0.997299	-0.997338	-0.999804	-0.999883	-0.997558	-0.997659	-0.997833	-0.997959	-0.997964	-0.999978	-0.997994	-0.998027	-0.999028	-0.999979	-0.999967	-0.999997	-0.99914	-0.999918	-0.999921	-0.999922	-1	-0.999925	-0.99996	-0.999998	-0.999994	-0.999998	-1	-0.999999	-0.737773	-0.737871	-0.737889	-0.974671	-0.999798	-0.999817	-0.999834	-0.99986	-0.999998	-1	-0.999912	-0.999982	-0.97488	-0.97489	-0.974897	-0.974906	-0.76323	-0.76325	-0.763428	-0.787001	-0.789702	-0.999996	-0.789721	-0.789864	-0.789952	-0.997417	-0.998603	-0.976566	-0.982902	-0.999983	-0.999995	-0.99791	-0.997939	-0.99808	-0.998112	-0.998205	-0.99821	-0.999999	-0.998212	-0.998217	-0.998219	-0.998246	-0.998291	-0.998373	-0.999916	-0.999983	-0.999997	-0.999987	-0.999987	-0.999987	-0.999866	-0.999888	-0.999937	-0.999938	-0.999938	-0.999939	-0.999951	-0.999953	-1	-0.999982	-0.999992	-0.999751	-0.999962	-1	-1	-1	-1	-0.967063	-0.967067	-0.967104	-0.999994	-0.999995	-0.999998	-0.967117	-0.967119	-0.967169	-0.967342	-0.967383	-0.999985	-0.999996	-0.967747	-0.999845	-0.99998	-0.999981	-0.905336	-0.905343	-0.905354	-0.981847	-0.98197	-0.999135	-0.999143	-0.999237	-0.999332	-0.999336	-0.999529	-0.999532	-0.999715	-0.999855	-0.999994	-0.99981	-0.999812	-0.999993	-0.999993	-0.982917	-0.983748	-0.997086	-0.923513	-0.999998	-0.999999	-1	-0.923522	-0.999933	-0.999942	-0.999981	-0.999986	-0.999997	-0.999999	-0.923608	-0.923648	-0.923682	-0.923698	-0.923739	-0.929191	-0.99482	-0.994896	-0.999959	-0.934459	-0.935118	-0.937058	-0.994552	-0.995091	-0.997584	-0.99999	-0.99792	-0.99999	-0.999996	-0.983563	-0.983599	-0.999993	-0.999995	-0.999999	-0.983606	-0.999999	-0.983609	-0.983615	-0.996496	-0.996502	-0.996597	-0.999999	-0.999997	-0.999964	-0.999964	-0.999998	-0.999998	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.999966	-0.999967	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.999967	-0.999967	-1	-0.999967	-0.999967	-0.999967	-0.999982	-0.999982	-0.999994	-0.999997	-0.99999	-0.99999	-1	-1	-1	-0.999998	-0.999999	-0.999999	-1	-0.999966	-0.999968	-0.999968	-1	-1	-0.999968	-0.999968	-0.999968	-0.999996	-0.999996	-0.999996	-0.999972	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999983	-0.999987	-0.999989	-0.999994	-0.999994	-1	-1	-0.999994	-0.999994	-0.999994	-0.999996
