smp_SRS011157	2
smp_SRS011159	6
smp_SRS011161	4
smp_SRS011163	18
smp_SRS011165	18
smp_SRS011167	13
smp_SRS011169	13
smp_SRS011171	18
smp_SRS011173	7
smp_SRS011175	7
smp_SRS011177	1
smp_SRS011179	1
smp_SRS011180	8
smp_SRS011181	10
smp_SRS011182	10
smp_SRS011271	2
smp_SRS011273	5
smp_SRS011275	3
smp_SRS011277	12
smp_SRS011279	12
smp_SRS011281	17
smp_SRS011283	13
smp_SRS011285	13
smp_SRS011287	3
smp_SRS011289	3
smp_SRS011290	1
smp_SRS011292	1
smp_SRS011293	14
smp_SRS011294	3
smp_SRS011296	1
smp_SRS011300	2
smp_SRS011357	4
smp_SRS011361	18
smp_SRS011363	12
smp_SRS011365	13
smp_SRS011367	18
smp_SRS011369	18
smp_SRS011371	8
smp_SRS011373	8
smp_SRS011375	1
smp_SRS011377	1
smp_SRS011380	1
smp_SRS011405	2
smp_SRS011407	5
smp_SRS011409	18
smp_SRS011413	14
smp_SRS011415	14
smp_SRS011417	7
smp_SRS011419	18
smp_SRS011421	12
smp_SRS011423	12
smp_SRS011425	12
smp_SRS011427	4
smp_SRS011429	18
smp_SRS011431	16
smp_SRS011433	4
smp_SRS011434	8
smp_SRS011435	16
smp_SRS011438	8
smp_SRS011440	10
smp_SRS011441	11
smp_SRS011442	3
smp_SRS011443	3
smp_SRS011444	3
smp_SRS011446	15
smp_SRS011448	9
smp_SRS011450	15
smp_SRS011452	2
smp_SRS011454	4
smp_SRS011456	4
smp_SRS011458	18
smp_SRS011460	12
smp_SRS011462	6
smp_SRS011464	18
smp_SRS011466	18
smp_SRS011468	10
smp_SRS011470	8
smp_SRS011472	2
smp_SRS011474	1
smp_SRS011475	2
smp_SRS011477	2
smp_SRS011479	10
smp_SRS011482	4
smp_SRS011484	18
smp_SRS011485	18
smp_SRS011486	12
smp_SRS011488	12
smp_SRS011490	12
smp_SRS011492	4
smp_SRS011494	8
smp_SRS011496	8
smp_SRS011497	11
smp_SRS011498	10
smp_SRS011499	3
smp_SRS011502	10
smp_SRS011504	6
smp_SRS011506	5
smp_SRS011508	12
smp_SRS011510	12
smp_SRS011512	13
smp_SRS011514	13
smp_SRS011516	18
smp_SRS011518	8
smp_SRS011520	8
smp_SRS011521	16
smp_SRS011523	15
smp_SRS011525	15
smp_SRS011527	15
smp_SRS011529	2
smp_SRS011531	6
smp_SRS011533	6
smp_SRS011535	18
smp_SRS011537	13
smp_SRS011539	12
smp_SRS011541	13
smp_SRS011543	5
smp_SRS011545	8
smp_SRS011547	8
smp_SRS011549	1
smp_SRS011551	10
smp_SRS011553	1
smp_SRS011555	1
smp_SRS011557	10
smp_SRS011559	12
smp_SRS011561	12
smp_SRS011563	17
smp_SRS011565	18
smp_SRS011567	18
smp_SRS011569	16
smp_SRS011571	13
smp_SRS011573	0
smp_SRS011575	11
smp_SRS011576	18
smp_SRS011577	8
smp_SRS011578	16
smp_SRS011580	9
smp_SRS011582	15
smp_SRS011584	15
smp_SRS011586	14
smp_SRS011588	6
smp_SRS011589	4
smp_SRS011592	12
smp_SRS011594	12
smp_SRS011596	18
smp_SRS011598	12
smp_SRS011600	12
smp_SRS011601	8
smp_SRS011604	8
smp_SRS011606	11
smp_SRS011608	0
smp_SRS011609	8
smp_SRS011611	0
smp_SRS011613	11
smp_SRS011615	9
smp_SRS011617	15
smp_SRS011619	15
smp_SRS011621	2
smp_SRS011623	7
smp_SRS011624	6
smp_SRS011627	13
smp_SRS011629	6
smp_SRS011631	6
smp_SRS011634	7
smp_SRS011635	8
smp_SRS011638	8
smp_SRS011640	1
smp_SRS011641	0
smp_SRS011645	0
smp_SRS011647	15
smp_SRS011649	15
smp_SRS011651	15
smp_SRS011653	2
smp_SRS011655	6
smp_SRS011657	4
smp_SRS011659	12
smp_SRS011661	12
smp_SRS011663	13
smp_SRS011665	4
smp_SRS011667	12
smp_SRS011669	8
smp_SRS011671	16
smp_SRS011673	16
smp_SRS011675	16
smp_SRS011677	1
smp_SRS011680	16
smp_SRS011682	9
smp_SRS011684	15
smp_SRS011686	15
smp_SRS012191	14
smp_SRS013141	7
smp_SRS013156	16
smp_SRS013177	2
smp_SRS013185	6
smp_SRS013189	6
smp_SRS013191	18
smp_SRS013193	13
smp_SRS013195	13
smp_SRS013197	13
smp_SRS013199	7
smp_SRS013201	8
smp_SRS013203	8
smp_SRS013205	1
smp_SRS013207	1
smp_SRS013209	14
smp_SRS013213	16
smp_SRS013216	2
smp_SRS013228	7
smp_SRS013234	12
smp_SRS013237	12
smp_SRS013240	13
smp_SRS013243	13
smp_SRS013246	18
smp_SRS013249	18
smp_SRS013252	8
smp_SRS013255	7
smp_SRS013258	1
smp_SRS013261	1
smp_SRS013264	10
smp_SRS013267	10
smp_SRS013270	11
smp_SRS013386	2
smp_SRS013407	11
smp_SRS013456	6
smp_SRS013460	5
smp_SRS013462	18
smp_SRS013464	12
smp_SRS013466	13
smp_SRS013468	7
smp_SRS013470	6
smp_SRS013472	10
smp_SRS013474	16
smp_SRS013490	14
smp_SRS013498	3
smp_SRS013502	13
smp_SRS013504	13
smp_SRS013506	17
smp_SRS013508	3
smp_SRS013510	18
smp_SRS013512	13
smp_SRS013516	8
smp_SRS013543	2
smp_SRS013551	7
smp_SRS013555	4
smp_SRS013557	6
smp_SRS013559	12
smp_SRS013561	18
smp_SRS013563	12
smp_SRS013565	18
smp_SRS013567	8
smp_SRS013569	8
smp_SRS013581	4
smp_SRS013583	8
smp_SRS013585	7
smp_SRS013638	14
smp_SRS013646	6
smp_SRS013650	5
smp_SRS013652	5
smp_SRS013654	13
smp_SRS013656	6
smp_SRS013658	5
smp_SRS013660	6
smp_SRS013662	7
smp_SRS013664	7
smp_SRS013666	11
smp_SRS013668	11
smp_SRS013674	11
smp_SRS013676	1
smp_SRS013678	1
smp_SRS013680	5
smp_SRS013681	5
smp_SRS013683	10
smp_SRS013687	14
smp_SRS013699	4
smp_SRS013705	4
smp_SRS013708	4
smp_SRS013711	18
smp_SRS013714	7
smp_SRS013717	4
smp_SRS013720	4
smp_SRS013723	8
smp_SRS013727	11
smp_SRS013729	7
smp_SRS013732	11
smp_SRS013735	8
smp_SRS013741	10
smp_SRS013762	2
smp_SRS013770	6
smp_SRS013774	12
smp_SRS013776	18
smp_SRS013778	13
smp_SRS013780	13
smp_SRS013782	13
smp_SRS013784	18
smp_SRS013786	8
smp_SRS013788	8
smp_SRS013798	16
smp_SRS013801	2
smp_SRS013813	6
smp_SRS013819	13
smp_SRS013822	18
smp_SRS013825	13
smp_SRS013831	12
smp_SRS013834	4
smp_SRS013837	4
smp_SRS014128	13
smp_SRS014130	12
smp_SRS014132	12
smp_SRS014138	6
smp_SRS014140	6
smp_SRS014235	14
smp_SRS014237	10
smp_SRS014239	10
smp_SRS014241	3
smp_SRS014247	10
smp_SRS014253	13
smp_SRS014255	17
smp_SRS014257	13
smp_SRS014261	6
smp_SRS014267	16
smp_SRS014271	4
smp_SRS014273	6
smp_SRS014275	18
smp_SRS014277	12
smp_SRS014279	7
smp_SRS014281	7
smp_SRS014283	8
smp_SRS014287	14
smp_SRS014289	10
smp_SRS014291	1
smp_SRS014295	3
smp_SRS014297	10
smp_SRS014315	12
smp_SRS014317	18
smp_SRS014321	11
smp_SRS014323	18
smp_SRS014331	3
smp_SRS014335	3
smp_SRS014337	10
smp_SRS014339	15
smp_SRS014341	15
smp_SRS014343	15
smp_SRS014345	14
smp_SRS014347	17
smp_SRS014349	17
smp_SRS014351	7
smp_SRS014353	16
smp_SRS014355	1
smp_SRS014357	1
smp_SRS014359	16
smp_SRS014361	3
smp_SRS014365	16
smp_SRS014367	12
smp_SRS014369	14
smp_SRS014422	5
smp_SRS014424	8
smp_SRS014426	4
smp_SRS014428	18
smp_SRS014430	13
smp_SRS014432	12
smp_SRS014434	7
smp_SRS014436	18
smp_SRS014442	14
smp_SRS014444	15
smp_SRS014446	15
smp_SRS014448	15
smp_SRS014450	1
smp_SRS014452	1
smp_SRS014454	8
smp_SRS014456	16
smp_SRS014458	10
smp_SRS014538	3
smp_SRS014544	11
smp_SRS014546	15
smp_SRS014548	15
smp_SRS014550	15
smp_SRS014552	16
smp_SRS014554	8
smp_SRS014556	6
smp_SRS014560	8
smp_SRS014562	12
smp_SRS014564	12
smp_SRS014566	12
smp_SRS014568	4
smp_SRS014570	12
smp_SRS014572	2
smp_SRS014593	4
smp_SRS014595	5
smp_SRS014597	13
smp_SRS014599	17
smp_SRS014601	17
smp_SRS014603	16
smp_SRS014605	8
smp_SRS014607	6
smp_SRS014609	6
smp_SRS014613	14
smp_SRS014615	8
smp_SRS014617	0
smp_SRS014619	3
smp_SRS014621	3
smp_SRS014623	10
smp_SRS014625	15
smp_SRS014627	9
smp_SRS014629	15
smp_SRS014651	5
smp_SRS014653	13
smp_SRS014655	13
smp_SRS014657	12
smp_SRS014659	4
smp_SRS014661	18
smp_SRS014663	4
smp_SRS014665	16
smp_SRS014667	1
smp_SRS014675	3
smp_SRS014677	5
smp_SRS014746	4
smp_SRS014750	4
smp_SRS014752	12
smp_SRS014756	12
smp_SRS014758	4
smp_SRS014760	13
smp_SRS014762	10
smp_SRS014764	16
smp_SRS014768	16
smp_SRS014770	3
smp_SRS014772	3
smp_SRS014774	10
smp_SRS014778	15
smp_SRS014780	15
smp_SRS014782	15
smp_SRS014803	4
smp_SRS014807	4
smp_SRS014809	18
smp_SRS014811	18
smp_SRS014813	13
smp_SRS014815	4
smp_SRS014817	18
smp_SRS014819	8
smp_SRS014821	8
smp_SRS014823	14
smp_SRS014825	10
smp_SRS014827	11
smp_SRS014829	8
smp_SRS014831	3
smp_SRS014833	10
smp_SRS014835	15
smp_SRS014837	15
smp_SRS014839	15
smp_SRS014857	5
smp_SRS014861	4
smp_SRS014863	18
smp_SRS014865	13
smp_SRS014867	5
smp_SRS014869	4
smp_SRS014871	4
smp_SRS014873	3
smp_SRS014875	8
smp_SRS014877	1
smp_SRS014879	10
smp_SRS014881	16
smp_SRS014883	0
smp_SRS014885	14
smp_SRS014903	6
smp_SRS014907	5
smp_SRS014911	12
smp_SRS014913	18
smp_SRS014915	18
smp_SRS014917	6
smp_SRS014919	16
smp_SRS014921	16
smp_SRS014923	4
smp_SRS014925	11
smp_SRS014927	16
smp_SRS014929	3
smp_SRS014933	10
smp_SRS014950	6
smp_SRS014954	5
smp_SRS014956	5
smp_SRS014958	5
smp_SRS014960	4
smp_SRS014962	4
smp_SRS014964	16
smp_SRS014966	16
smp_SRS014968	10
smp_SRS014970	10
smp_SRS014972	3
smp_SRS014974	16
smp_SRS014976	10
smp_SRS014978	4
smp_SRS014999	4
smp_SRS015001	3
smp_SRS015003	3
smp_SRS015005	3
smp_SRS015007	4
smp_SRS015009	5
smp_SRS015011	9
smp_SRS015013	15
smp_SRS015015	15
smp_SRS015017	3
smp_SRS015021	18
smp_SRS015023	12
smp_SRS015025	5
smp_SRS015027	13
smp_SRS015029	7
smp_SRS015031	4
smp_SRS015033	16
smp_SRS015035	16
smp_SRS015113	6
smp_SRS015117	4
smp_SRS015119	18
smp_SRS015121	12
smp_SRS015123	6
smp_SRS015125	4
smp_SRS015127	18
smp_SRS015129	8
smp_SRS015131	8
smp_SRS015133	14
smp_SRS015135	16
smp_SRS015137	11
smp_SRS015139	3
smp_SRS015141	3
smp_SRS015145	15
smp_SRS015147	15
smp_SRS015149	15
smp_SRS015170	4
smp_SRS015174	4
smp_SRS015176	13
smp_SRS015178	13
smp_SRS015180	13
smp_SRS015182	4
smp_SRS015184	4
smp_SRS015186	16
smp_SRS015188	8
smp_SRS015190	2
smp_SRS015192	11
smp_SRS015194	11
smp_SRS015196	5
smp_SRS015198	3
smp_SRS015200	0
smp_SRS015202	9
smp_SRS015204	15
smp_SRS015206	15
smp_SRS015227	7
smp_SRS015231	4
smp_SRS015233	18
smp_SRS015235	12
smp_SRS015237	12
smp_SRS015239	4
smp_SRS015241	7
smp_SRS015243	4
smp_SRS015245	8
smp_SRS015247	4
smp_SRS015249	11
smp_SRS015251	11
smp_SRS015253	16
smp_SRS015255	16
smp_SRS015257	11
smp_SRS015259	15
smp_SRS015261	15
smp_SRS015263	15
smp_SRS015281	14
smp_SRS015283	10
smp_SRS015285	10
smp_SRS015287	10
smp_SRS015289	10
smp_SRS015291	16
smp_SRS015293	4
smp_SRS015297	18
smp_SRS015299	12
smp_SRS015301	12
smp_SRS015303	13
smp_SRS015305	18
smp_SRS015307	4
smp_SRS015309	16
smp_SRS015311	8
smp_SRS015332	14
smp_SRS015334	1
smp_SRS015336	1
smp_SRS015338	16
smp_SRS015340	11
smp_SRS015342	10
smp_SRS015344	9
smp_SRS015346	9
smp_SRS015348	15
smp_SRS015350	6
smp_SRS015354	4
smp_SRS015356	18
smp_SRS015358	13
smp_SRS015360	13
smp_SRS015362	4
smp_SRS015364	6
smp_SRS015366	8
smp_SRS015368	8
smp_SRS015389	2
smp_SRS015395	12
smp_SRS015397	13
smp_SRS015399	12
smp_SRS015401	12
smp_SRS015403	18
smp_SRS015405	18
smp_SRS015407	16
smp_SRS015409	16
smp_SRS015421	15
smp_SRS015423	15
smp_SRS015425	15
smp_SRS015442	16
smp_SRS015444	16
smp_SRS015446	0
smp_SRS015448	0
smp_SRS015450	10
smp_SRS015452	14
smp_SRS015454	4
